id,label
2998,0
2999,0
3000,3
3001,5
3002,3
3003,3
3004,6
3005,5
3006,2
3007,4
3008,3
3009,4
3010,5
3011,3
3012,2
3013,3
3014,0
3015,5
3016,5
3017,3
3018,2
3019,3
3020,5
3021,6
3022,0
3023,5
3024,3
3025,2
3026,2
3027,3
3028,4
3029,4
3030,4
3031,2
3032,4
3033,0
3034,2
3035,6
3036,5
3037,5
3038,4
3039,3
3040,4
3041,3
3042,4
3043,5
3044,4
3045,5
3046,4
3047,6
3048,4
3049,3
3050,4
3051,6
3052,3
3053,6
3054,2
3055,4
3056,4
3057,3
3058,6
3059,4
3060,2
3061,6
3062,6
3063,4
3064,4
3065,6
3066,0
3067,4
3068,6
3069,4
3070,2
3071,4
3072,4
3073,2
3074,2
3075,2
3076,2
3077,6
3078,5
3079,5
3080,2
3081,2
3082,2
3083,4
3084,4
3085,2
3086,2
3087,6
3088,6
3089,6
3090,2
3091,3
3092,2
3093,2
3094,2
3095,6
3096,6
3097,3
3098,3
3099,2
3100,2
3101,3
3102,2
3103,6
3104,2
3105,4
3106,6
3107,4
3108,2
3109,2
3110,4
3111,3
3112,3
3113,5
3114,0
3115,4
3116,6
3117,2
3118,6
3119,2
3120,2
3121,6
3122,3
3123,3
3124,4
3125,5
3126,3
3127,4
3128,3
3129,6
3130,4
3131,5
3132,4
3133,5
3134,2
3135,4
3136,4
3137,4
3138,3
3139,6
3140,4
3141,4
3142,4
3143,3
3144,3
3145,2
3146,2
3147,5
3148,6
3149,3
3150,2
3151,5
3152,3
3153,5
3154,6
3155,2
3156,4
3157,3
3158,2
3159,4
3160,4
3161,6
3162,3
3163,4
3164,2
3165,6
3166,6
3167,2
3168,0
3169,6
3170,3
3171,6
3172,4
3173,0
3174,5
3175,3
3176,6
3177,4
3178,4
3179,4
3180,4
3181,2
3182,3
3183,3
3184,3
3185,0
3186,2
3187,2
3188,3
3189,5
3190,5
3191,5
3192,2
3193,4
3194,3
3195,2
3196,4
3197,2
3198,2
3199,2
3200,6
3201,2
3202,4
3203,6
3204,6
3205,4
3206,4
3207,3
3208,3
3209,6
3210,5
3211,2
3212,3
3213,3
3214,5
3215,2
3216,3
3217,6
3218,6
3219,6
3220,3
3221,3
3222,4
3223,6
3224,3
3225,0
3226,2
3227,6
3228,3
3229,4
3230,5
3231,3
3232,5
3233,4
3234,2
3235,2
3236,4
3237,4
3238,4
3239,4
3240,4
3241,5
3242,2
3243,6
3244,5
3245,3
3246,5
3247,4
3248,2
3249,5
3250,6
3251,2
3252,6
3253,2
3254,4
3255,6
3256,4
3257,6
3258,3
3259,6
3260,5
3261,3
3262,5
3263,0
3264,2
3265,4
3266,0
3267,4
3268,6
3269,0
3270,4
3271,4
3272,3
3273,3
3274,2
3275,4
3276,5
3277,4
3278,2
3279,4
3280,4
3281,3
3282,6
3283,5
3284,3
3285,3
3286,6
3287,6
3288,6
3289,3
3290,2
3291,3
3292,2
3293,4
3294,2
3295,4
3296,6
3297,5
3298,6
3299,5
3300,5
3301,4
3302,4
3303,2
3304,2
3305,3
3306,4
3307,4
3308,4
3309,4
3310,3
3311,4
3312,6
3313,2
3314,6
3315,3
3316,2
3317,4
3318,3
3319,5
3320,5
3321,4
3322,2
3323,5
3324,4
3325,4
3326,2
3327,2
3328,4
3329,5
3330,6
3331,4
3332,5
3333,4
3334,2
3335,3
3336,3
3337,6
3338,2
3339,2
3340,5
3341,2
3342,4
3343,2
3344,5
3345,5
3346,5
3347,2
3348,4
3349,3
3350,4
3351,3
3352,4
3353,6
3354,0
3355,2
3356,2
3357,2
3358,4
3359,2
3360,4
3361,4
3362,4
3363,3
3364,2
3365,2
3366,3
3367,2
3368,2
3369,2
3370,5
3371,4
3372,6
3373,3
3374,2
3375,6
3376,0
3377,4
3378,3
3379,5
3380,6
3381,4
3382,2
3383,4
3384,5
3385,5
3386,4
3387,4
3388,3
3389,5
3390,3
3391,2
3392,3
3393,0
3394,2
3395,6
3396,2
3397,4
3398,5
3399,3
3400,2
3401,6
3402,6
3403,4
3404,6
3405,3
3406,4
3407,4
3408,2
3409,2
3410,4
3411,4
3412,4
3413,4
3414,5
3415,2
3416,2
3417,6
3418,4
3419,2
3420,4
3421,2
3422,2
3423,6
3424,6
3425,4
3426,3
3427,5
3428,2
3429,4
3430,2
3431,2
3432,3
3433,4
3434,6
3435,4
3436,3
3437,2
3438,5
3439,2
3440,6
3441,3
3442,2
3443,2
3444,6
3445,4
3446,6
3447,5
3448,4
3449,6
3450,0
3451,0
3452,4
3453,4
3454,4
3455,6
3456,6
3457,2
3458,6
3459,6
3460,0
3461,5
3462,5
3463,2
3464,4
3465,0
3466,2
3467,2
3468,3
3469,2
3470,6
3471,4
3472,5
3473,2
3474,2
3475,6
3476,3
3477,0
3478,4
3479,2
3480,2
3481,5
3482,2
3483,2
3484,2
3485,2
3486,4
3487,4
3488,5
3489,5
3490,2
3491,6
3492,6
3493,2
3494,6
3495,2
3496,3
3497,2
3498,2
3499,5
3500,3
3501,4
3502,0
3503,2
3504,4
3505,4
3506,5
3507,5
3508,2
3509,4
3510,5
3511,3
3512,3
3513,2
3514,4
3515,5
3516,5
3517,2
3518,5
3519,6
3520,6
3521,4
3522,6
3523,6
3524,5
3525,4
3526,3
3527,2
3528,0
3529,5
3530,5
3531,4
3532,2
3533,0
3534,2
3535,5
3536,2
3537,4
3538,2
3539,2
3540,0
3541,3
3542,4
3543,5
3544,2
3545,3
3546,2
3547,4
3548,4
3549,2
3550,5
3551,6
3552,3
3553,5
3554,6
3555,3
3556,6
3557,6
3558,6
3559,2
3560,6
3561,4
3562,6
3563,4
3564,4
3565,3
3566,4
3567,0
3568,4
3569,5
3570,5
3571,2
3572,5
3573,5
3574,3
3575,4
3576,4
3577,6
3578,2
3579,6
3580,3
3581,3
3582,4
3583,3
3584,4
3585,3
3586,6
3587,2
3588,4
3589,6
3590,4
3591,4
3592,3
3593,6
3594,6
3595,0
3596,5
3597,3
3598,4
3599,2
3600,2
3601,6
3602,2
3603,4
3604,4
3605,4
3606,2
3607,5
3608,5
3609,3
3610,3
3611,4
3612,4
3613,2
3614,5
3615,6
3616,2
3617,3
3618,6
3619,2
3620,2
3621,5
3622,3
3623,3
3624,4
3625,2
3626,3
3627,6
3628,4
3629,5
3630,5
3631,0
3632,6
3633,5
3634,4
3635,6
3636,3
3637,4
3638,3
3639,5
3640,4
3641,3
3642,6
3643,3
3644,2
3645,3
3646,6
3647,6
3648,4
3649,4
3650,4
3651,2
3652,2
3653,3
3654,2
3655,6
3656,3
3657,2
3658,2
3659,2
3660,5
3661,6
3662,2
3663,6
3664,3
3665,4
3666,4
3667,0
3668,3
3669,2
3670,4
3671,3
3672,2
3673,2
3674,5
3675,3
3676,3
3677,4
3678,3
3679,4
3680,2
3681,6
3682,3
3683,4
3684,5
3685,5
3686,0
3687,2
3688,5
3689,4
3690,6
3691,4
3692,3
3693,3
3694,4
3695,4
3696,3
3697,6
3698,4
3699,6
3700,2
3701,6
3702,4
3703,3
3704,6
3705,4
3706,6
3707,6
3708,2
3709,6
3710,6
3711,2
3712,6
3713,3
3714,3
3715,3
3716,2
3717,5
3718,4
3719,4
3720,4
3721,4
3722,4
3723,2
3724,2
3725,5
3726,0
3727,2
3728,2
3729,6
3730,3
3731,6
3732,5
3733,3
3734,3
3735,3
3736,4
3737,4
3738,6
3739,4
3740,5
3741,4
3742,4
3743,4
3744,6
3745,3
3746,4
3747,6
3748,2
3749,2
3750,2
3751,6
3752,2
3753,3
3754,4
3755,3
3756,5
3757,2
3758,4
3759,4
3760,4
3761,4
3762,2
3763,2
3764,6
3765,4
3766,4
3767,2
3768,6
3769,6
3770,5
3771,2
3772,4
3773,4
3774,4
3775,3
3776,5
3777,5
3778,4
3779,2
3780,3
3781,0
3782,4
3783,2
3784,4
3785,6
3786,6
3787,2
3788,6
3789,4
3790,4
3791,5
3792,6
3793,5
3794,6
3795,5
3796,3
3797,6
3798,2
3799,4
3800,6
3801,6
3802,3
3803,4
3804,3
3805,4
3806,4
3807,5
3808,2
3809,0
3810,4
3811,4
3812,2
3813,5
3814,4
3815,5
3816,3
3817,0
3818,2
3819,0
3820,2
3821,2
3822,5
3823,6
3824,4
3825,3
3826,3
3827,4
3828,4
3829,4
3830,2
3831,2
3832,0
3833,4
3834,5
3835,3
3836,3
3837,2
3838,3
3839,3
3840,3
3841,0
3842,2
3843,2
3844,6
3845,5
3846,2
3847,3
3848,3
3849,6
3850,5
3851,3
3852,5
3853,4
3854,2
3855,4
3856,5
3857,5
3858,2
3859,3
3860,2
3861,2
3862,5
3863,4
3864,5
3865,6
3866,5
3867,4
3868,0
3869,4
3870,2
3871,2
3872,6
3873,4
3874,3
3875,4
3876,4
3877,2
3878,4
3879,6
3880,2
3881,4
3882,5
3883,6
3884,3
3885,3
3886,3
3887,4
3888,2
3889,2
3890,5
3891,4
3892,2
3893,6
3894,2
3895,3
3896,6
3897,2
3898,2
3899,4
3900,0
3901,4
3902,2
3903,4
3904,4
3905,6
3906,3
3907,6
3908,4
3909,4
3910,6
3911,5
3912,2
3913,6
3914,2
3915,4
3916,3
3917,2
3918,4
3919,4
3920,3
3921,3
3922,5
3923,4
3924,2
3925,4
3926,2
3927,3
3928,2
3929,6
3930,4
3931,4
3932,0
3933,6
3934,0
3935,4
3936,5
3937,3
3938,2
3939,4
3940,3
3941,3
3942,6
3943,4
3944,2
3945,3
3946,4
3947,2
3948,4
3949,3
3950,6
3951,2
3952,6
3953,5
3954,3
3955,2
3956,5
3957,4
3958,3
3959,3
3960,3
3961,3
3962,4
3963,3
3964,6
3965,3
3966,3
3967,4
3968,3
3969,2
3970,6
3971,3
3972,2
3973,3
3974,5
3975,3
3976,3
3977,6
3978,5
3979,4
3980,3
3981,2
3982,4
3983,4
3984,4
3985,4
3986,2
3987,3
3988,4
3989,3
3990,4
3991,6
3992,2
3993,6
3994,4
3995,4
3996,5
3997,2
3998,3
3999,4
4000,4
4001,3
4002,4
4003,3
4004,3
4005,6
4006,4
4007,5
4008,0
4009,4
4010,2
4011,4
4012,5
4013,4
4014,3
4015,3
4016,3
4017,5
4018,4
4019,5
4020,5
4021,3
4022,6
4023,2
4024,6
4025,3
4026,5
4027,4
4028,6
4029,4
4030,6
4031,3
4032,5
4033,3
4034,4
4035,5
4036,2
4037,5
4038,4
4039,5
4040,2
4041,3
4042,4
4043,4
4044,5
4045,6
4046,3
4047,4
4048,4
4049,0
4050,3
4051,5
4052,0
4053,4
4054,4
4055,0
4056,4
4057,2
4058,2
4059,0
4060,3
4061,4
4062,4
4063,6
4064,2
4065,0
4066,6
4067,2
4068,0
4069,6
4070,4
4071,6
4072,4
4073,3
4074,4
4075,2
4076,2
4077,6
4078,0
4079,3
4080,5
4081,4
4082,2
4083,6
4084,3
4085,2
4086,4
4087,6
4088,2
4089,6
4090,4
4091,6
4092,2
4093,6
4094,4
4095,6
4096,3
4097,6
4098,3
4099,3
4100,6
4101,4
4102,4
4103,4
4104,4
4105,6
4106,3
4107,3
4108,3
4109,2
4110,3
4111,4
4112,4
4113,4
4114,2
4115,3
4116,6
4117,4
4118,3
4119,6
4120,3
4121,4
4122,3
4123,4
4124,2
4125,2
4126,2
4127,6
4128,3
4129,4
4130,4
4131,6
4132,6
4133,0
4134,6
4135,6
4136,4
4137,5
4138,4
4139,2
4140,4
4141,6
4142,5
4143,0
4144,4
4145,6
4146,4
4147,5
4148,6
4149,0
4150,4
4151,6
4152,2
4153,6
4154,6
4155,3
4156,5
4157,2
4158,4
4159,2
4160,5
4161,2
4162,4
4163,2
4164,2
4165,2
4166,5
4167,3
4168,3
4169,6
4170,3
4171,5
4172,6
4173,5
4174,2
4175,6
4176,4
4177,5
4178,3
4179,3
4180,6
4181,3
4182,3
4183,6
4184,5
4185,6
4186,2
4187,5
4188,2
4189,4
4190,5
4191,4
4192,6
4193,5
4194,6
4195,6
4196,6
4197,3
4198,3
4199,6
4200,6
4201,6
4202,0
4203,3
4204,6
4205,2
4206,2
4207,2
4208,4
4209,3
4210,6
4211,4
4212,6
4213,2
4214,2
4215,6
4216,4
4217,4
4218,5
4219,6
4220,4
4221,2
4222,6
4223,0
4224,2
4225,5
4226,6
4227,6
4228,2
4229,2
4230,6
4231,2
4232,3
4233,4
4234,4
4235,6
4236,3
4237,5
4238,2
4239,6
4240,3
4241,3
4242,5
4243,5
4244,5
4245,4
4246,2
4247,2
4248,5
4249,4
4250,6
4251,3
4252,0
4253,3
4254,6
4255,3
4256,6
4257,2
4258,5
4259,5
4260,0
4261,6
4262,6
4263,3
4264,6
4265,4
4266,3
4267,4
4268,3
4269,3
4270,0
4271,0
4272,6
4273,6
4274,5
4275,3
4276,5
4277,4
4278,4
4279,2
4280,2
4281,5
4282,4
4283,2
4284,2
4285,2
4286,2
4287,4
4288,5
4289,3
4290,5
4291,3
4292,3
4293,2
4294,2
4295,2
4296,2
4297,2
4298,5
4299,3
4300,3
4301,4
4302,3
4303,2
4304,2
4305,3
4306,6
4307,4
4308,2
4309,6
4310,2
4311,4
4312,3
4313,4
4314,4
4315,3
4316,6
4317,4
4318,6
4319,5
4320,5
4321,2
4322,6
4323,4
4324,3
4325,5
4326,2
4327,6
4328,2
4329,4
4330,5
4331,6
4332,4
4333,3
4334,4
4335,6
4336,5
4337,3
4338,5
4339,3
4340,4
4341,6
4342,6
4343,3
4344,4
4345,3
4346,6
4347,3
4348,6
4349,3
4350,5
4351,6
4352,4
4353,3
4354,2
4355,2
4356,2
4357,5
4358,3
4359,3
4360,5
4361,2
4362,5
4363,5
4364,2
4365,2
4366,3
4367,2
4368,5
4369,0
4370,4
4371,2
4372,2
4373,2
4374,5
4375,5
4376,4
4377,2
4378,2
4379,4
4380,3
4381,2
4382,4
4383,2
4384,3
4385,3
4386,6
4387,4
4388,6
4389,2
4390,3
4391,0
4392,2
4393,4
4394,5
4395,3
4396,2
4397,3
4398,2
4399,4
4400,5
4401,2
4402,2
4403,6
4404,5
4405,4
4406,0
4407,0
4408,4
4409,2
4410,4
4411,5
4412,2
4413,3
4414,6
4415,6
4416,2
4417,2
4418,2
4419,5
4420,5
4421,2
4422,6
4423,2
4424,3
4425,4
4426,2
4427,4
4428,3
4429,2
4430,5
4431,6
4432,3
4433,4
4434,5
4435,6
4436,6
4437,6
4438,0
4439,5
4440,2
4441,4
4442,2
4443,0
4444,2
4445,4
4446,2
4447,5
4448,3
4449,2
4450,4
4451,6
4452,4
4453,4
4454,6
4455,6
4456,4
4457,3
4458,3
4459,6
4460,6
4461,5
4462,5
4463,6
4464,4
4465,4
4466,6
4467,4
4468,3
4469,5
4470,5
4471,3
4472,2
4473,2
4474,3
4475,4
4476,2
4477,4
4478,6
4479,2
4480,5
4481,3
4482,5
4483,4
4484,4
4485,5
4486,2
4487,2
4488,6
4489,3
4490,2
4491,2
4492,2
4493,2
4494,6
4495,0
4496,4
4497,3
4498,5
4499,6
4500,6
4501,5
4502,5
4503,5
4504,2
4505,5
4506,3
4507,3
4508,4
4509,5
4510,2
4511,0
4512,5
4513,4
4514,3
4515,2
4516,4
4517,5
4518,6
4519,5
4520,4
4521,6
4522,4
4523,5
4524,3
4525,3
4526,5
4527,6
4528,0
4529,5
4530,6
4531,4
4532,4
4533,2
4534,3
4535,3
4536,6
4537,4
4538,5
4539,6
4540,6
4541,2
4542,3
4543,2
4544,2
4545,3
4546,5
4547,3
4548,3
4549,4
4550,4
4551,2
4552,2
4553,6
4554,2
4555,4
4556,0
4557,4
4558,5
4559,4
4560,3
4561,4
4562,4
4563,3
4564,3
4565,4
4566,2
4567,2
4568,5
4569,0
4570,2
4571,5
4572,3
4573,4
4574,2
4575,2
4576,5
4577,2
4578,3
4579,6
4580,3
4581,2
4582,4
4583,5
4584,2
4585,3
4586,4
4587,2
4588,3
4589,2
4590,4
4591,2
4592,2
4593,6
4594,6
4595,3
4596,5
4597,2
4598,6
4599,4
4600,4
4601,4
4602,4
4603,6
4604,4
4605,3
4606,6
4607,0
4608,3
4609,3
4610,3
4611,4
4612,4
4613,3
4614,6
4615,0
4616,3
4617,5
4618,6
4619,6
4620,6
4621,6
4622,4
4623,4
4624,3
4625,2
4626,2
4627,2
4628,3
4629,2
4630,4
4631,2
4632,6
4633,4
4634,2
4635,6
4636,4
4637,0
4638,2
4639,3
4640,6
4641,6
4642,4
4643,6
4644,2
4645,3
4646,6
4647,2
4648,2
4649,2
4650,6
4651,2
4652,3
4653,4
4654,2
4655,5
4656,3
4657,6
4658,2
4659,2
4660,3
4661,2
4662,6
4663,4
4664,4
4665,3
4666,4
4667,4
4668,3
4669,6
4670,4
4671,4
4672,2
4673,3
4674,4
4675,3
4676,6
4677,0
4678,2
4679,6
4680,4
4681,3
4682,6
4683,5
4684,2
4685,4
4686,6
4687,2
4688,0
4689,5
4690,6
4691,6
4692,2
4693,5
4694,3
4695,2
4696,5
4697,6
4698,4
4699,0
4700,2
4701,6
4702,4
4703,2
4704,5
4705,5
4706,2
4707,4
4708,4
4709,5
4710,3
4711,3
4712,5
4713,3
4714,6
4715,4
4716,4
4717,2
4718,6
4719,4
4720,4
4721,4
4722,2
4723,2
4724,4
4725,2
4726,4
4727,5
4728,2
4729,6
4730,5
4731,6
4732,4
4733,4
4734,3
4735,6
4736,3
4737,5
4738,2
4739,4
4740,4
4741,4
4742,5
4743,6
4744,5
4745,2
4746,3
4747,2
4748,4
4749,2
4750,4
4751,3
4752,6
4753,2
4754,5
4755,4
4756,4
4757,4
4758,3
4759,4
4760,2
4761,6
4762,6
4763,2
4764,5
4765,3
4766,2
4767,3
4768,5
4769,4
4770,6
4771,3
4772,4
4773,4
4774,6
4775,2
4776,3
4777,0
4778,2
4779,3
4780,2
4781,3
4782,6
4783,6
4784,6
4785,5
4786,0
4787,6
4788,3
4789,2
4790,3
4791,4
4792,3
4793,4
4794,4
4795,6
4796,5
4797,4
4798,2
4799,2
4800,3
4801,4
4802,3
4803,4
4804,4
4805,4
4806,4
4807,5
4808,3
4809,6
4810,5
4811,2
4812,4
4813,6
4814,3
4815,4
4816,4
4817,5
4818,2
4819,6
4820,0
4821,4
4822,2
4823,6
4824,6
4825,3
4826,6
4827,4
4828,2
4829,3
4830,3
4831,2
4832,4
4833,3
4834,6
4835,4
4836,5
4837,2
4838,2
4839,4
4840,5
4841,6
4842,0
4843,4
4844,4
4845,6
4846,2
4847,5
4848,3
4849,4
4850,6
4851,2
4852,2
4853,6
4854,4
4855,6
4856,2
4857,6
4858,2
4859,3
4860,3
4861,3
4862,4
4863,4
4864,3
4865,3
4866,3
4867,3
4868,4
4869,3
4870,3
4871,2
4872,6
4873,5
4874,6
4875,6
4876,3
4877,6
4878,6
4879,3
4880,2
4881,4
4882,3
4883,3
4884,4
4885,2
4886,2
4887,4
4888,5
4889,4
4890,3
4891,5
4892,6
4893,3
4894,4
4895,0
4896,3
4897,4
4898,6
4899,4
4900,2
4901,3
4902,2
4903,5
4904,4
4905,6
4906,4
4907,6
4908,3
4909,4
4910,0
4911,5
4912,2
4913,2
4914,2
4915,3
4916,5
4917,3
4918,4
4919,4
4920,0
4921,2
4922,4
4923,3
4924,4
4925,6
4926,5
4927,3
4928,6
4929,6
4930,3
4931,6
4932,5
4933,3
4934,2
4935,2
4936,2
4937,3
4938,4
4939,6
4940,3
4941,2
4942,3
4943,5
4944,2
4945,5
4946,4
4947,2
4948,6
4949,3
4950,0
4951,4
4952,5
4953,2
4954,2
4955,6
4956,3
4957,4
4958,4
4959,3
4960,6
4961,3
4962,6
4963,6
4964,3
4965,3
4966,4
4967,6
4968,6
4969,6
4970,0
4971,0
4972,2
4973,6
4974,5
4975,5
4976,4
4977,3
4978,6
4979,2
4980,4
4981,6
4982,4
4983,3
4984,2
4985,2
4986,0
4987,4
4988,4
4989,2
4990,2
4991,4
4992,3
4993,2
4994,3
4995,6
4996,4
4997,2
4998,3
4999,2
5000,2
5001,3
5002,3
5003,4
5004,2
5005,2
5006,5
5007,4
5008,2
5009,4
5010,5
5011,5
5012,2
5013,3
5014,5
5015,3
5016,3
5017,2
5018,5
5019,3
5020,6
5021,6
5022,2
5023,6
5024,4
5025,2
5026,6
5027,4
5028,4
5029,4
5030,4
5031,2
5032,6
5033,5
5034,4
5035,3
5036,5
5037,5
5038,6
5039,4
5040,3
5041,3
5042,6
5043,4
5044,0
5045,5
5046,4
5047,4
5048,0
5049,6
5050,4
5051,3
5052,5
5053,2
5054,2
5055,4
5056,6
5057,2
5058,4
5059,4
5060,4
5061,6
5062,4
5063,6
5064,4
5065,3
5066,5
5067,3
5068,5
5069,2
5070,4
5071,6
5072,4
5073,3
5074,3
5075,4
5076,4
5077,4
5078,3
5079,6
5080,5
5081,2
5082,4
5083,6
5084,4
5085,3
5086,2
5087,2
5088,2
5089,6
5090,3
5091,4
5092,4
5093,3
5094,0
5095,5
5096,3
5097,5
5098,2
5099,0
5100,4
5101,2
5102,2
5103,4
5104,3
5105,2
5106,6
5107,4
5108,6
5109,2
5110,4
5111,3
5112,3
5113,2
5114,4
5115,5
5116,4
5117,4
5118,4
5119,6
5120,4
5121,2
5122,5
5123,3
5124,3
5125,2
5126,4
5127,3
5128,6
5129,4
5130,4
5131,3
5132,6
5133,4
5134,2
5135,2
5136,3
5137,6
5138,6
5139,2
5140,6
5141,4
5142,2
5143,3
5144,4
5145,6
5146,2
5147,2
5148,3
5149,6
5150,6
5151,5
5152,5
5153,0
5154,6
5155,5
5156,4
5157,6
5158,2
5159,4
5160,3
5161,4
5162,3
5163,6
5164,2
5165,3
5166,4
5167,4
5168,6
5169,4
5170,3
5171,3
5172,3
5173,0
5174,2
5175,6
5176,2
5177,5
5178,0
5179,5
5180,6
5181,4
5182,4
5183,5
5184,5
5185,3
5186,3
5187,4
5188,4
5189,3
5190,4
5191,2
5192,6
5193,3
5194,6
5195,2
5196,4
5197,6
5198,3
5199,4
5200,6
5201,3
5202,4
5203,6
5204,3
5205,2
5206,4
5207,3
5208,4
5209,3
5210,3
5211,0
5212,4
5213,2
5214,3
5215,5
5216,2
5217,3
5218,2
5219,6
5220,3
5221,6
5222,2
5223,3
5224,2
5225,2
5226,5
5227,2
5228,4
5229,2
5230,5
5231,2
5232,2
5233,2
5234,3
5235,2
5236,6
5237,4
5238,4
5239,6
5240,5
5241,6
5242,4
5243,2
5244,4
5245,2
5246,3
5247,2
5248,4
5249,0
5250,6
5251,5
5252,4
5253,2
5254,2
5255,2
5256,3
5257,2
5258,3
5259,0
5260,6
5261,4
5262,5
5263,4
5264,4
5265,4
5266,4
5267,3
5268,6
5269,2
5270,0
5271,5
5272,6
5273,4
5274,6
5275,5
5276,4
5277,6
5278,3
5279,3
5280,4
5281,2
5282,3
5283,6
5284,5
5285,3
5286,2
5287,5
5288,6
5289,3
5290,4
5291,2
5292,2
5293,5
5294,4
5295,4
5296,5
5297,6
5298,2
5299,3
5300,3
5301,4
5302,2
5303,4
5304,4
5305,6
5306,3
5307,5
5308,4
5309,6
5310,6
5311,4
5312,4
5313,2
5314,2
5315,5
5316,5
5317,4
5318,3
5319,4
5320,6
5321,5
5322,6
5323,6
5324,3
5325,2
5326,0
5327,3
5328,2
5329,6
5330,3
5331,2
5332,4
5333,3
5334,2
5335,2
5336,4
5337,2
5338,4
5339,3
5340,3
5341,5
5342,2
5343,2
5344,3
5345,5
5346,4
5347,3
5348,4
5349,5
5350,2
5351,2
5352,4
5353,2
5354,2
5355,4
5356,5
5357,6
5358,4
5359,4
5360,4
5361,3
5362,2
5363,4
5364,2
5365,3
5366,4
5367,5
5368,6
5369,2
5370,5
5371,3
5372,4
5373,6
5374,6
5375,4
5376,4
5377,4
5378,4
5379,4
5380,4
5381,6
5382,2
5383,3
5384,2
5385,6
5386,2
5387,2
5388,4
5389,5
5390,2
5391,4
5392,6
5393,4
5394,6
5395,3
5396,5
5397,4
5398,3
5399,4
5400,5
5401,2
5402,5
5403,6
5404,2
5405,4
5406,5
5407,2
5408,5
5409,2
5410,6
5411,4
5412,5
5413,5
5414,2
5415,3
5416,5
5417,4
5418,4
5419,3
5420,2
5421,3
5422,2
5423,2
5424,2
5425,2
5426,2
5427,3
5428,2
5429,4
5430,3
5431,2
5432,3
5433,4
5434,4
5435,3
5436,5
5437,5
5438,2
5439,3
5440,2
5441,3
5442,3
5443,6
5444,5
5445,6
5446,4
5447,6
5448,4
5449,2
5450,6
5451,5
5452,4
5453,2
5454,2
5455,3
5456,5
5457,0
5458,2
5459,5
5460,3
5461,2
5462,4
5463,4
5464,6
5465,3
5466,4
5467,2
5468,4
5469,4
5470,4
5471,3
5472,3
5473,3
5474,2
5475,6
5476,2
5477,6
5478,4
5479,3
5480,2
5481,4
5482,0
5483,4
5484,3
5485,3
5486,3
5487,4
5488,4
5489,3
5490,4
5491,0
5492,5
5493,4
5494,3
5495,3
5496,5
5497,4
5498,4
5499,5
5500,3
5501,4
5502,6
5503,6
5504,3
5505,3
5506,0
5507,5
5508,2
5509,2
5510,4
5511,4
5512,6
5513,5
5514,3
5515,6
5516,4
5517,4
5518,2
5519,6
5520,2
5521,4
5522,4
5523,4
5524,4
5525,0
5526,5
5527,3
5528,3
5529,3
5530,6
5531,6
5532,0
5533,2
5534,5
5535,6
5536,6
5537,2
5538,5
5539,4
5540,3
5541,5
5542,0
5543,0
5544,0
5545,4
5546,5
5547,6
5548,5
5549,4
5550,2
5551,5
5552,0
5553,2
5554,5
5555,2
5556,4
5557,2
5558,0
5559,3
5560,2
5561,2
5562,3
5563,4
5564,4
5565,2
5566,4
5567,5
5568,3
5569,3
5570,5
5571,2
5572,6
5573,6
5574,6
5575,4
5576,6
5577,6
5578,4
5579,4
5580,2
5581,5
5582,4
5583,2
5584,2
5585,4
5586,6
5587,3
5588,3
5589,2
5590,4
5591,5
5592,6
5593,2
5594,2
5595,6
5596,4
5597,5
5598,4
5599,2
5600,4
5601,4
5602,4
5603,2
5604,3
5605,2
5606,5
5607,5
5608,2
5609,3
5610,4
5611,4
5612,4
5613,6
5614,4
5615,3
5616,2
5617,4
5618,6
5619,2
5620,5
5621,0
5622,4
5623,5
5624,5
5625,4
5626,3
5627,2
5628,2
5629,6
5630,2
5631,4
5632,5
5633,4
5634,6
5635,0
5636,6
5637,2
5638,2
5639,3
5640,5
5641,6
5642,4
5643,6
5644,2
5645,2
5646,2
5647,2
5648,5
5649,3
5650,5
5651,4
5652,5
5653,4
5654,6
5655,4
5656,2
5657,6
5658,4
5659,4
5660,3
5661,2
5662,4
5663,2
5664,2
5665,6
5666,3
5667,4
5668,3
5669,0
5670,6
5671,4
5672,6
5673,2
5674,2
5675,3
5676,3
5677,6
5678,5
5679,3
5680,5
5681,0
5682,4
5683,3
5684,6
5685,3
5686,0
5687,4
5688,6
5689,3
5690,2
5691,6
5692,4
5693,6
5694,2
5695,4
5696,4
5697,6
5698,4
5699,2
5700,2
5701,3
5702,3
5703,2
5704,5
5705,6
5706,2
5707,3
5708,4
5709,6
5710,0
5711,5
5712,3
5713,6
5714,3
5715,4
5716,4
5717,5
5718,4
5719,5
5720,5
5721,0
5722,2
5723,3
5724,2
5725,6
5726,2
5727,6
5728,4
5729,3
5730,2
5731,2
5732,2
5733,6
5734,3
5735,4
5736,4
5737,3
5738,6
5739,2
5740,3
5741,4
5742,6
5743,5
5744,4
5745,5
5746,4
5747,6
5748,5
5749,4
5750,4
5751,4
5752,4
5753,3
5754,4
5755,3
5756,6
5757,5
5758,3
5759,3
5760,0
5761,4
5762,2
5763,4
5764,4
5765,2
5766,2
5767,4
5768,4
5769,5
5770,3
5771,2
5772,2
5773,6
5774,2
5775,4
5776,4
5777,2
5778,2
5779,0
5780,6
5781,2
5782,5
5783,4
5784,2
5785,3
5786,6
5787,4
5788,6
5789,3
5790,6
5791,3
5792,2
5793,2
5794,6
5795,4
5796,6
